text,label
Entfesselter Norweger im Slalom von Adelboden sechs Hundertstel vor Hirscher – Feller als Sechster mit Ausrufezeichen,4
Die Krise bei Volkswagen zieht immer weitere Kreise: Die EU-Betrugsbekämpfungsbehörde Olaf leitet Ermittlungen gegen VW ein,3
Tausende Urlauber zieht Fidschi mit seiner Unterwasserwelt an,1
Niederösterreicher hatte gegen den Weltranglisten-77,4
Spezialeinheiten sollen örtliche Kräfte im Kampf gegen die Jihadistengruppe IS unterstützen,2
Im Juli 2016 löst Clemens Pig den Geschäftsführer Peter Kropsch ab,6
Knights feierten auch in ihrem fünften Liga-Spiel einen Sieg,4
Zuvor hatte stundenlang Unsicherheit geherrscht,3
Keine Spielerverpflichtungen in nächsten zwei Wechselperioden wegen Verstößen gegen die Transferbestimmungen,4
Südkoreanischer Konzern will Berechnung von Schadenersatz klären,0
Die American Geophysical Union ehrt Günter Blöschl von der TU Wien mit der höchsten Auszeichnung auf dem Gebiet der Hydrologie,7
"Gunther von Hagens ""Menschen-Museum"" könnte das Aus drohen",7
Finanzkanzlei zieht knapp acht Wochen nach Enthülllungen Konsequenzen,3
Alleinerziehende sind besonders oft armutsgefährdet – ihre Kinder kommen nur schwer aus der Armut heraus,5
"In Österreich soll nur das Wiener Simea-Werk betroffen sein, die Größenordnung ist noch unbekannt",3
Syrische Beobachtungsstelle für Menschenrechte spricht von mindestens elf Toten,2
"Finanzminister Schelling holt 100 Beamte aus der Pension zurück, insgesamt werden 500 Steuerfahnder angeworben",3
"Das für Donnerstag geplante Plenum wurde abgesagt – eine Entscheidung, die den drei Oppositionsparteien nicht behagt",5
"In Ridley Scotts ""The Martian"" bleibt Matt Damon allein auf dem Mars zurück",8
"Auch in Deutschland kommt die Inflation zum erliegen, Energiekosten drücken die Teuerungsrate auf null",3
Nur Salzburgs Bullen bleiben daheim – Mattersburg in Portugal – Altach mit zwei Trainingslagern,4
"Im Fokus steht ""Digital Business"" – ""News Stream"" soll aktuelle Nachrichten liefern",6
US-Schauspieler wird erster nichtbritische Moderator der Kultsendung,6
"Die schöne Prinzessin, der tapfere Prinz, die böse Hexe: Disney-Animationsfilme gelten als Hort konservativer Rollenbilder",7
"'Mit ihrem Chanson ""Loin d''ici"" darf sie im Mai die Reise ins Unterhaltungsmusikparadies namens Eurovision Song Contest antreten",8
Stiftung verlieh Chen Guangcheng in Washington die Truman-Reagan Freiheitsmedaille,2
"Die Ex-FPÖ-Abgeordnete kann als ""wilde"" Abgeordnete an der parlamentarischen Arbeit nicht mehr teilnehmen",5
Mehrere Bomben in Busbahnhof von Gombe explodiert,2
"Viele Flüchtlinge sind auf der griechischen Insel obdachlos, der Winter könnte ihre Situation weiter verschlechtern",1
Ehefrau Ensaf Haidar demonstrierte bei 50,1
"Traiskirchens Bürgermeister Andreas Babler fordert im Video-Interview, Innenministerin Johanna Mikl-Leitner die Kompetenzen zu entziehen",1
Gegner der Loslösung von Spanien rund drei Monate vor Neuwahlen fast zehn Punkte vor Befürworten,2
Vier Aktivisten harren weiter in Naturpark aus,2
Chinesische Behörden hatten Kreuze von Kirchen gerissen,1
"Geht es nach der Entwicklung der ÖFB-U20-WM-Vierten von 2007, dann dürfen sich die Spieler aus dem aktuellen WM-Kader von Andreas Heraf Hoffnungen auf regelmäßige Auftritte in der A-Nationalmannschaft machen",4
Neue Welle von Gewalt in der Türkei: Angreifer nahmen Polizei und US-Konsulat ins Visier,2
Laut Aktivisten auch 50 Kinder unter den Opfern,2
Kurden rücken auf umkämpfte syrische Stadt Tal Abjad vor,2
Staatschef Hollande reiste mit Ministern zur Trauerzeremonie im Südwesten des Landes,1
Vom nächtlichen Leben mit einem Gipsarm,8
"Wegen hoher Nachfrage Platzierungsvolumen von fünf Millionen Aktien auf 8,5 Millionen Aktien erhöh",3
"Laut Landesparteichef Abwerzger ""konzertierte Aktion"" in der Nacht von Samstag auf Sonntag – Schaden laut Partei weit über 10",5
Gegen den Leiter der Landespersonalabteilung läuft ein Disziplinarverfahren,5
"Die Idylleproduktion funktionierte 20 Jahre sehr gut, darauf folgten 20 Jahre Eiszeit, jetzt Tauwetter",8
"Wochenend-STANDARD erreicht 13,1 Prozent der Wiener ab 14 – Werte sind mit Vorjahresstudie nicht vergleichbar",6
Unterschiedliche Preise sollten auf Diskriminierung aufmerksam machen und sorgten für einen Shitstorm,0
"Die bayerische Kabarettistin mit ihrem Programm ""Ruhe bewahren!"" im Stadtsaal",8
Gruppe soll neue Anschläge in Belgien geplant haben,2
"Ein dänisches Geschäft und ein britischer Onlinehändler verkaufen abgelaufene Lebensmittel, um den Mistberg zu verkleinern",3
"'Premiere der Shakespeare-Adaption von Thomas Adès an der Wiener Staatsoper: Das stilbunte Werk reüssiert mit tollen Sängern, hat aber Intensitätsdefizite",8
Bisher 2,3
"Apple will mit Zusatzangeboten Dienste wie Spotify angreifen, Marktstart schon am 30",0
Mourinho wird sich wegen Beleidigung vor der FA verantworten müssen,4
Völlig überraschend mit 53 Jahren – Seit 22 Jahren bei der ÖVP-Zeitung tätig,6
"Am Nordpol könnte es um 30 Grad wärmer werden als sonst, ein starkes Tief im Norden von Island hat einen starken Sturm im Gepäck",1
Die Spanier schnappen sich mit einem verdienten 1:0-Sieg über Rapid die Tabellenführung in Gruppe E,4
Im Theater Scala tobt ein Kampf um die Emanzipation in zehn Runden,8
EU-Kommission drängt zum Handeln gegen Billigstahl,3
14 andere Länder starten noch heuer,0
Trainer von Benfica wagt sich zum Stadtrivalen,4
Indien könnte schon 2017 der größte Smartphone-Markt der Welt sein,0
Im Team arbeitet auch ein Inspektor der sudanesischen Antikenverwaltung,7
Günther Freitags sprachwitziger Roman wird am Montag in der Buchhandlung Frick präsentiert,8
"Der Konzern hat begonnen, mit möglichen Käufern unter anderem aus China zu sprechen",3
"Afghanistans Präsident Ghani verurteilt ""feigen Terroranschlag""",2
"IRA-Drama ""Shadow Dancer"", großes Geklopfe mit Jackie Chan in ""Shang-High Noon"" und Daniel Craig in ""Cowboy & Aliens""",6
"Nach dem öffentlichen Schlammcatchen auf ATV ging es beim letzten ""Duell"" der zwei verbliebenen Kandidaten um das Amt des Bundespräsidenten im ORF sehr gesittet zu",5
"Richterspruch basiere auf ""Spekulationen und Indizien"" – Serbische Boulevardzeitung spricht von ""Vergewaltigung"" durch Kriegsverbrechertribunal",2
Davon 70 Minderjährige – Großrazzia im Stadtteil Bronx mit 2500 Beamten,1
Nach 33,4
"Die EU und die Türkei haben mit sofortiger Wirkung ein Abkommen vereinbart, das den irregulären Zustrom von Migranten über die Ägäis beenden soll",1
Essen ist immer auch mit der Heimat verbunden,1
Bis zu 80 Minuten Verspätung auf Strecke Salzburg – München,1
12,1
Nutzer können RAM selbst nachrüsten – bei kleinem Modell fix verlötet,0
"Parteispitze stellt sich hinter Mandatar: ""Kein Aufruf zu Gewalt""",0
"In den nächsten Tagen sei nicht mit neuen Verbindungen zu rechnen, heißt es vom Deutschen Zentrum für Luft- und Raumfahrt",7
'Ein ukrainischer Anleger der Meinl European Land ließ im Rechtsstreit mit der Meinl-European-Land das gesamte Geldinstitut pfänden,3
"""Much Loved"" darf nicht in Kinos gezeigt werden - Streifen sei ""schwerer Angriff auf Image "" des Landes",1
"Auch Präsident Hassan Rohani nahm an Demonstration teil – diesmal keine ""Tod Amerika""-Rufe",2
Die Angeklagten im Telekom-Prozess rechtfertigten die Kursmanipulationen mit der Abwehr von Kursangriffen,3
"Die Polizei ermittelt nach den Vorfällen im Audimax der Uni Wien wegen Körperverletzung, Störung einer Versammlung und Sachbeschädigung",5
"Das Donaudelta ist von Überdüngung, Überfischung und Verschmutzung bedroht – geahndet werden Umweltsünden aber selten",1
Sticht mit Mut zu ungewöhnlichem Design und frischen Softwarekonzepten aus der Masse heraus,0
Online-Verzeichnis Insecam macht Geräte einfach zugänglich – Suchmaschine Shodan will für Öffentlichkeit sorgen,0
"Ermunterung, Lob und klare Bildungsziele – das zeichnet laut Wilfried Smidt gute Kindergartenbetreuung aus",7
Five hundred meter Aperture Spherical Telescope soll im September in Betrieb gehen,7
Bis zu 9,2
"Die Zeichen stehen wieder auf Nicht-Einigung: Nach einer Telefonkonferenz der Euro-Finanzminister hielt Eurogruppenchef Jeroen Dijsselbloem am Mittwoch fest, dass er nur wenig Chancen auf Fortschritt sehe",3
AGI muss mehr als 100,3
Physiker untersuchten das Explosionsverhalten von Luftballons systematisch und entdeckten erstaunliche Regelmäßigkeiten,7
Erster Sieg auf prestigeträchtiger US-Dew-Tour – ÖSV-Doppelsieg beim Snowboard-Cross im Montafon,4
"Bürgerforum: Flüchtlinge, Meister des Todes, La dolce vita – Das süße Leben, Der Pornograph, Auf der Suche nach Mr",6
Verordnung soll in zwei Wochen vorliegen – Bis 31,5
"Wer auf Niavaranis Seite mit Hetze auffällt, unterstützt somit indirekt Flüchtlingshilfe",0
'Ukrsotsbank belastete das Bank-Austria-Konzernergebnis im ersten Halbjahr mit 202 Millionen Euro,3
"'""Flüchtlingswelle"" suggeriert Bedrohung, ""Asylwerber"" klingt nach Bittsteller, ""Schwarzafrikaner"" nach Kolonialzeit: Die Ausländerdebatte dreht sich auch um die Wortwahl",5
'Fahrbare Solarzellen und wassersparendes Gießen: Wien Energie will neues  Gerät an Bauern verpachten,1
Cloud-Speicher legte besonderen Fokus auf Sicherheit – im November werden alle Daten gelöscht,0
SKN feierte 2:0-Arbeitssieg über FAC – Torfestival am Tivoli endete 3:3 – Salzburg gewinnt endlich in Kapfenberg,4
Konkurrent für Microsoft-Gerät mit größerem Sichtfeld und niedrigerem Preis – Entwicklerversion vorbestellbar,0
Tor und Assist bei Erfolg von Philadelphia gegen Buffalo – Niederlagen für Vanek und Grabner,4
Die Bank verkauft ihre Brasilien-Aktivitäten für über fünf Milliarden Euro an Banco Bradesco,3
"Bremer nach 4:3-Erfolg im Viertelfinale, junger Österreicher Grillitsch auffällig – Handwerkende Bayern 1:0 gegen Darmstadt",4
"Intime Missverständnisse, mehr Spuren des Bösen, das Typische am Wiener Schnitzel und der beste Film aller Zeiten",6
Ex-Basel-Trainer wird Nachfolger von Vincenzo Montella,4
"""Der Spiegel"": Wenn Italien seinen Verpflichtungen nicht nachkommt",1
Nach umstrittener Besetzung des Radio-Wirtschaftschefs,6
"Drei Grazer Brüder kaufen mit einer Investorengruppe das Traditionsunternehmen, punkten wollen sie mit Qualität",3
"Obmann Reinhold Mitterlehner kündigt neues ""Fitnessprogramm"" für das Land an",5
Der SC Wiener Neustadt hat sich vom großen österreichischen  Fußball verabschiedet,4
Kurz laufende Anleihen mit und ohne Sicherheitspuffer,3
"'Die Schulden der vier Restaurants liegen bei knapp zwei Millionen Euro, unter ihnen ist auch das Steaklokal Frank''s",3
"Obelisken mit Zeichnungen? Strahlenkatzen? Mit welchen Botschaften künftige Generationen vor Atommüll gewarnt werden können, beschäftigt die Atomsemiotik",7
Im Tiergarten Schönbrunn in Wien sind Luchs-Zwillinge zur Welt gekommen,1
Gruppe soll Anschlag in Moskau geplant haben,2
Deutsche Kanzlerin drängt auf schnelle Regelung beim Datenaustausch der EU mit den USA,0
"Friedrich Dungl ""ab Sommer"" neben Lydia Gepp im Amt – Martin Gebhart alleiniger NÖN-Chefredakteur",6
"Genomweite Assoziationsstudie offenbart eine, wenn auch bescheidene, genetische Komponente für den Zeitpunkt des ersten Geschlechtsverkehrs",7
Wearables für Tiere: Smartbell statt traditioneller Kuhglocke,0
"Deutschland schlug sich im Frühjahr trotz der Streikwelle besser als Frankreich, das Plus liegt bei 0,4 Prozent",3
Vier Studierende sollen auf dem Weg zu ihrem Auto mit Schlagstöcken attackiert worden sein,1
"Vorerst kein Termin für zweite Verhandlungsrunde – UNO sieht Hilfsbedarf von 1,4 Milliarden Euro",2
Mikl-Leitner ordnete Lkw-Kontrollen an – Kilometerlange Staus – Katastrophe mit 71 Toten: Verdächtige offenbar amtsbekannt,1
Plagiatsjäger werfen Verteidigungsministerin Regelverstöße in medizinischer Doktorarbeit vor,2
"Kanadier argumentiert, dass er nur Lieder abgespielt hat - Handheld mit Telefoniefunktion verboten",0
Die angeblich von Flugzeugen in der Atmosphäre verteilten Chemtrails zählen zu den beliebtesten Verschwörungstheorien,7
"Albanien, Wales und Georgien Gegner bei Turnier in Tiflis",4
Interne Splittergruppe der MHP will langjährigen Parteichef Bahceli stürzen und wieder vermehrt junge Wähler ansprechen,2
Zumeist Verteidiger der Krim-Annexion betroffen,2
Regierung will ausländischen Einfluss auf israelische Politik unterbinden,2
"Die EU-Kommission erlaubt den Mitgliedsstaaten seit heuer, in Sachen Anbauverbote für gentechnisch verändertes Saatgut selbst zu entscheiden",3
"Verträge gekündigt, Investitionen verschoben: Gazproms ambitioniertes Pipelineprojekt Turkstream kommt nicht voran",3
Der Spieltheoretiker wurde im Juli 70 Jahre alt und wird nun mit einem zweitägigen Symposium geehrt,7
"Wieder Anrufe von angeblichen Support-Mitarbeitern, die bei Beseitigung von Viren helfen wollen",0
"Für Städter, hat man ihm gesagt, sei seine Musik nichts",8
Studie: Fast die Hälfte der US-Bürger bezieht News aus dem Netzwerk,6
Starkes Schlussquartal – Mitarbeiterzahl in Österreich weiterhin rückläufig,0
China vor Syrien und Iran auf Ranking von Freedim House,6
88 Prozent der Einnahmen kommen von den 300,5
"Eine US-Anwaltskanzlei sucht betroffene Nutzer, die sich der Klage anschließen",0
Laut der Beobachtungsstelle Ares hat die Gaddafi-nahe 32,0
Bereits seit 2014 ist in Oberösterreich aggressives Betteln sowie jenes mit Kindern untersagt,1
"Burlington – Mit Parasiten befallene Hummeln fliegen gezielt Blüten an, deren Nektar natürliche Antiparasitika enthält",7
Die russische Dopingaffäre legt Erschreckendes über Wladimir Putins mörderische Herrschaft offen,3
Hohes Wachstum bei geringeren Risiken: Investieren in Megatrends kann Aktienanleger wie Anleiheninvestoren gleichermaßen verzücken,3
42 Milliarden Nachrichten pro Tag – Doppelt so viele wie global SMS verschickt werden,0
"'Marketingagentur traf sich mit hunderten HP-Mitarbeitern, Konzept wurde 2011 auf Eis gelegt",0
Eine Pensionistin hat auf Facebook zu einem Artikel über Traiskirchen über Waffenkauf und Notwehr geschrieben,1
"Der aus Österreich stammende Physiker Gerald Holton erzählt, wie er vor Nazis flüchtete und warum er viel über Einstein publizierte",7
"Ikea Schweiz lässt den Literaturkritiker im neuen Katalog blättern: ""Mehr Bilder als Personen""",6
"""So klingt jüdische Weltverschwörung light"", meinte dazu der ""Falter"" und suchte nach den Verschwörern",6
"'Einige Streitigkeiten müssen ruhend gestellt werden, soll der Anleihenrückkauf klappen",3
Parlament hob Immunität von Staatsoberhaupt Otto Perez nach Korruptionsvorwürfen  auf,2
"Bei noch tieferen Zinsen will der Erste-Group-Chef die Millionen von ""ein paar lustigen deutschen Milliardären"" nicht",3
Fast jede zweite Republikanerin würde Trump nicht unterstützen,2
Standort in Seebarn am Wagram soll auch für interessierte Laien geöffnet sein,7
Verfahrensbeginn unklar,1
"Der Streit über den Kurs in der Flüchtlingskrise eskaliert, die Aufnahmelager in Griechenland sind voll",1
"Smartphones, SIM-Karten und Ladegeräte wurden zu unerlässlichen Hilfsmitteln",0
Fünf-Punkte-Papier – Bekämpfung des Schlepperwesens im Mittelpunkt – Appell statt Klage an die EU-Kommission,1
"Wiener Westbalkankonferenz sei ""Schande"" – Androhung im Parlament am Mittwoch",1
Das Duo war ursprünglich als einmaliges Feiertags-Event angedacht gewesen,6
"'Sechs Monate vertändelt, sechs Tage verhandelt: Die griechische Regierung schnürt mit den Gläubigern ein neues Kreditpaket",3
"Grüner Sicherheitssprecher hält Grundwehrdiener für Grenzeinsatz ""vollkommen ungeeignet"" und Bundesheer-Einsatz in Griechenland für ""Schnapsidee""",5
Dutzende Menschen waren nach Kentern ihres Boots vermisst,1
"1990 begann die Arbeit an den Standards, die die Kommunikationswelt grundlegend verändern sollten",0
Das heimische Wirtschaftswachstum soll im kommenden Jahr deutlich nach oben klettern,3
"'Da kenn i mi aus, da bin i halt z'' Haus",1
"Haft wegen Vorwurf der ""Unruhestiftung"" wegen Unterstützung der Hongkonger Demokratie-Proteste",6
Jede Art der Kommunikation zwischen Häftlingen und Außenwelt unterbunden,1
"""Homeland"", ""The Wire"" oder ""The Americans"" – überall wird überwacht, aber jedes Mal anders",6
Ehrenprofessor mit Glück im Spiel,3
"Angriff, als Pensionistin nach Hause kam – Kein erkennbares Motiv",1
Unsicherheit nach Ablehnung von Gläubiger-Sparvorschlägen in Referendum belastete Handel,3
Multimillionär bekennt sich wegen illegalen Waffenbesitzes schuldig – Hatte bei TV-Dreharbeiten beiläufig ein Mordgeständnis abgelegt,1
Außenminister appelliert an UNO-Sicherheitsrat britischen Entwurf nicht anzunehmen,2
Zweidrittelmehrheit im Bundesrat könnte zum Stolperstein werden – Aktuelle Zahlen zu Länderquoten erst am Montag,1
Vertretung im September 2011 nach Erstürmung durch Demonstranten geschlossen – Diplomatische Beziehungen formell nicht unterbrochen,2
