text,label
"Meeresschutz-Organisation spricht von ""Massaker""",1
Vier Opfer gerettet – Aktion in den USA und Südamerika,1
Dem Konzern wird ein unfaires Bewertungssystem vorgeworfen,0
Weitere Plädoyers für Militärmusik,5
"UN-Generalsekretär Ban Ki-moon sprach von einem ""historischen Moment""",1
Microsoft sichert sich weitreichende Rechte in aktueller Version des Servicevertrags,0
Das soziale Netzwerk lässt alle Antworten von menschlichen Mitarbeitern absegnen,0
Bis 29,6
Elisabeth Scharangs Unterweger-Interpretation feiert Weltpremiere,8
Entscheidung soll in den kommenden drei bis sechs Wochen fallen,5
Vermeintliche Spezifikationen heizen die Gerüchteküche an,0
Die Arbeitskultur des IT-Giganten erschwert die Anwerbung neuer Mitarbeiter,0
"Kanadier muss wegen ""Kniechecks"" drei Spiele aussetzen",4
"Bundestagsvizepräsidentin Roth kritisiert Borussia Dortmund, Geschäftsführer Watzke kontert",4
590,6
Mutter mit 13-jährigem Sohn nach Unwetter entkräftet bei Pernegg entdeckt,1
Bei Niederlage muss Trainer Gisdol wohl gehen,4
Am Dienstag erneut Messungen,1
Autorin Sibylle Berg ist eine lautstarke Mahnerin mit Spezialgebiet Weltuntergang,8
Angeschlagene dänische Firma will Millionen sparen,0
Arnautovic-Klub zahlt Rekordsumme für Schweizer,4
Elversberg holt den 23-jährigen Offensivspieler,4
Brandon Bryant erhält im Oktober den Whistleblower-Preis 2015,0
Gesünder atmen im Sommer,7
Norwegischen Forscherin analysierte 4,0
'Oberösterreicher konnten sich gegen Mitbewerber Hamburg durchsetzen,4
Experten fordern intelligenten Mix der Vorsorgesäulen,3
Soziale Netzwerke und Messenger dominieren die Download-Charts,0
Gemeindebaumieter sind nicht viel ärmer als solche am privaten Wohnmarkt,1
"Operativer Quartalsgewinn von 0,4 Mio",0
"Twitter-Account ""Antifa e",0
'US-Luftwaffe veröffentlicht Bilder mit Bomben beladener F-16-Flugzeuge beim Start,2
Dem Klopp-Team genügte ein 1:1 in Old Trafford,4
Arbeitsminister Vulin erwartet am Samstag zwischen 6,1
Das Land im Herzen Afrikas kommt nicht zur Ruhe,2
Engere Verknüpfung von Hard- und Softwareentwicklung soll Apple-Vorteil dahinschmelzen lassen,0
"Überstunden werden doppelt bezahlt, aber kontingentiert",5
War das schon die Bearbeitung von Maschek?,6
Britischer Entwurf wurde sechsmal geändert,2
Erster expliziter Hinweis auf Atombombe mit hoher Sprengkraft,2
"Verweist auf sichere 64-Bit-Variante, 32-Bit-Version bleibt ungepatcht",0
Von beiden Konfliktparteien – Neues Abkommen angeregt,2
Bietet Auswahl zwischen verschiedenen Mobilfunkern,0
Aber Klage über Dokumentationspflichten,5
95 Prozent leben gerne in ihrem Wohnort,5
Fifa-Präsident ist weiter im Kreuzfeuer der Ermittlungen,4
Der Kosovo und Montenegro sind nicht Teil der Eurozone,3
Staatsanwaltschaft stellt sich auf Beschwerden ein,2
Verschlüsselungsapp könnte zur Speicherung von Daten gezwungen werden,0
Wiener Agentur gestaltete für das Preisvergleichsportal zwei TV-Spots,6
Massive sexuelle Übergriffe und Diebstähle vor Kölner Hauptbahnhof,1
Experten erwarten eine Wende in der Geldpolitik frühestens im September,3
"'Ein ""Zar"" im Kampf gegen den IS-""Kalifen""",2
Telefonieren verdrängte Radiohören von Platz zwei,6
Etwa 7,1
"Kritisieren ""widerliche Postings"" über ORF-Moderatorin auf FP-Social-Media-Kanälen",6
Neun Tote bei zwei Angriffen,2
Um 20,6
Fast 200 chinesische Anwälte und Bürgerrechtler wurden verhaftet,2
Slowenien will Grenze zu Kroatien nicht vollständig schließen,1
Die Obamas und Bidens veröffentlichten festliche Playlisten auf Spotify,0
Umgerechnet 29 Milliarden Euro sollen einer Hilfsorganisation zugute kommen,3
Die Stimmung der Konsumenten ist im Keller,3
Neue Regelungen für Notsituationen wie vorübergehende Inhaftierung notwendig,5
Präsident Rivlin interveniert bei der Regierung,2
"Flechten, Moose und Cyanobakterien produzieren große Mengen an Lachgas",7
Weltmeister verlässt Bayern München und heuert bei Englands Rekord-Champion an,4
Außen- und Verteidigungsminister beraten Sicherheits- und Anti-Terror-Maßnahmen,2
EU lässt Sanktionen gegen Iran bis 13,2
Ex-SPÖ-Landesrätin und Abteilungsleiterin belasteten Glücksspielkonzern vor Gericht – Unternehmen dementiert,3
Bub aus den Komoren hatte Pass seines französischen Cousins,1
Gewalttätige Auseinandersetzungen zwischen Polizisten und Demonstranten,2
"Palästinenser erschossen, zweiter Verdächtiger festgenommen",2
Zeitungen mögen vom Fotografieren absehen,6
Heftige Kämpfe zwischen Regierungstruppen und Rebellen,2
Tier soll möglicherweise getötet werden,1
Erster Start mit drei Satelliten am Mittwoch,7
Vor allem das Bundeskriminalamt steigerte Einsatz des Ortungsmittels massiv,0
Geteilte Kurznachricht unterstellt einem SVP-Politiker laut Staatsanwaltschaft Nähe zum Nationalsozialismus,6
'Das Festival in Linz widmet sich von 10,8
Republikanischer US-Präsidentschaftsbewerber ist am 7,6
Die Bettelverbotszone wird auf die gesamte Innenstadt ausgeweitet,1
Jahrelang lernen Südkoreas Schüler für die Uni-Aufnahmetests,1
Österreicherduell in zweiter englischer Liga mit Djuricin und Kerschbaumer gewonnen,4
Generalversammlung verabschiedete entsprechende Resolution,2
Softwareaktualisierung und Verbesserungen am Kernel – Akualisierter DRM-Code,0
21-Jähriger ist vor Bundesgericht in 33 Punkten angeklagt,1
Die Einfuhren verringern sich um ein Fünftel,3
"Gewerkschaft: ""Frechheit"" – Vor allem Wien und Vorarlberg betroffen",5
Zwölfjährige wegen geplanter Messerattacke auf Siedler in Haft,2
Handelsriese möchte 20 Frachtflugzeuge des Typs Boeing 767 leasen,0
Die Chefredaktion übernimmt Kurt Guggenbichler,6
Trotz schlechter Verhältnisse weniger tödliche Unfälle,1
Mussorgskis Musikdrama in einer Inszenierung von Yannis Kokkos,8
Neugeborenes offenbar erst wenige Stunden alt,1
Hoschülerschaft sieht keine großen Fortschritte,5
"Soll das Aufnehmen von Screenshots erleichtern, ideal für Video-Tutorials",0
Bündnis soll Konservativen Passos Coelho aus dem Amt drängen,2
Jungtiere konnten alle gerettet werden – Brennender Reifen verursachte Feuer,1
Das 317,4
Das bisher beste Virtual-Reality-System ist ein erster Schritt zum Holodeck,0
Der neue Präsident des Fußballweltverbandes Fifa heißt Gianni Infantino,4
"Forscher der Universität von Tokio demonstrieren eine neue, ultradünne E-Haut",0
Hintergrund sind die Facebook-Postings des Autors nach Anschlägen in Paris,6
Deutsche Telekom aktualisiert Update-Liste – einige Modelle noch ohne Termin,0
50 Mitarbeiter durch Explosionen während Betriebsferien verletzt,3
Strategie gegen Jihadisten soll diskutiert werden,2
"Mütter nach Entbindung trotz Hitze ohne Unterkunft – Bürgermeister: ""Letztklassig""",1
Highway Patrol fing kleinen Hund ein,1
An der Grenze in Spielfeld wird die Situation zunehmend dramatischer,1
"Band hatte mit ""Da, da, da"" einen Welthit",8
"Browser-Erweiterungen und Apps helfen, dass der Seriengenuss ungetrübt bleibt",0
'Setting solle laut Hersteller die Probleme der damaligen Zeit widerspiegeln,0
"Trend geht zu SIM only Tarifen, seit Mobilfunker Handys verteuerten",0
Mehr Eingriffe ohne Klinikaufenthalt – Österreich international dennoch unter Durchschnitt,5
Jugendlicher bekannte sich zu Cyberangriff,0
Moskau soll auch Hubschrauber und Drohnen im Einsatz haben,2
55 Prozent des Umsatzes – Zunächst Test,6
Elf Tote bei Absturz von US-Militärflugzeug in Afghanistan,2
Frankreichs Sportler geben am Dienstag den Startschuss,4
Weist per Aussendung Rücktrittsgerüchte zurück,5
"Fahndung nach israelischem Araber, der in Bar das Feuer eröffnete",2
Aufsichtsbehörde erlässt Verbot für Minderjährige,1
Bruttoinlandsprodukt fiel schwächer aus,3
"Fremdenfeindlicher Blog hatte behauptet, die Weihnachtsfeier für Mitarbeiter würde ausfallen",0
'Verdacht der Untreue rund um den Grazer Gemeinderatswahlkampf 2008,3
Tritt am 10,8
Älteste und höchstdotierte Auszeichnung der Österreichischen Akademie der Wissenschaften,7
Nur Kärnten und Tirol noch schlechter,1
"Beamtenunmut wegen Flüchtlings-Fingerprints, Hader wegen Statistik",1
'Vorbereitungen normal – Werte aber weiter im ungesunden Bereich,4
"Produktionschef Zipse: ""Man muss miteinander reden""",0
In der Praxis wird Denkmalschutz trotz vergleichbarer Rahmenbedingungen unterschiedlich gehandhabt,8
Drei Debütanten aus Österreich nehmen die 102,4
Sieben Tote bei Selbstmordanschlag in Kamerun,2
Sollten sie den Amtsantritt einer UN-vermittelten Einheitsregierung behindern,2
Im Spätfrühling lässt es sich noch gut verlieben,0
Repräsentanz in Teheran soll wieder eröffnet werden,3
Forscher hatte sich mit Quantenoptik und Nanophotonik befasst,7
Linker Flügel der Regierungspartei will Kampf gegen Sparpolitik fortsetzen,3
Der Marktanteil lag bei 28 Prozent – 104,6
Betriebsbedingte Kündigungen soll es nicht geben,3
Der solo geflüchtete Este Rein Taaramäe holt sich den Tagessieg,4
'Ein Kreditereignis bei BMW sollte ausbleiben,3
Hilfsorganisation fordert unabhängige Untersuchung des Bombardements,2
Zunächst eine Person noch lebend geborgen,1
Sicherheitsforscher fand zahlreiche Designfehler,0
"""Unhygienisch"", ""diskriminierend"": Chinese Christian Union fordert Entfernung",1
"Forderten ihn auf, mehrere tausend Euro zu bezahlen",1
Pjöngjang hat sich allen Warnungen aus dem Ausland widersetzt,2
Regierung und drei Oppositionsparteien finden Kompromiss zur umstrittenen Medienreform,2
Vizepräsident von Merrill Lynch Europe im Gespräch,3
Regierung dementiert Berichte über Kosten für Versorgung der Flüchtlinge,1
Flüchtlingen soll Aufenthalt in Australien ermöglicht werden,1
Vorarlbergerin hat zwei der drei Quali-Runden überstanden,4
"""Wall Street Journal"" beruft sich auf eingeweihte Kreise",6
Land pocht auf Funktionsfähigkeit und Bestandsgarantie,3
"Tester bejubeln die Fortsetzung zum 2012 erschienenen Hit ""Enemy Unknown""",0
"Rund 5,6 Millionen Kunden hinzugewonnen",3
"Bundespräsident: Neutralitätsgesetz ""gute Entscheidung""",5
Klägerin hatte sich für sexuell belästigte Frauen eingesetzt,1
Bemühungen für Auslieferung von US-Zahnarzt,1
Leitantrag soll beschlossen werden – Keine Konferenz im Herbst,5
Klage auf Schmerzensgeld und Verdienstentgang in Höhe von 41,5
Reaktion auf Raketenangriffe aus Palästinensergebiet,2
Vorwurf der Korruption im Zusammenhang mit dem Bau mehreren Raffinerien,2
Auswirkungen auf den Menschen blieben bei Studie allerdings noch ausgeklammert,7
Meme startet Debatte über Linguistik und Mode,0
"Von Flugschreiber aufgenommenes Geräusch stammt ""mit 90-prozentiger Wahrscheinlichkeit"" von Explosion",2
"'Investoren lehnen sich gegen Änderungen beim ""Grünzertifikate-Regime"" auf",3
Am Dienstag soll der neue Kanzler angelobt werden,5
AMS-Chef hätte gerne einfacher zu administrierende Bestimmungen,5
Psychiaterin attestierte ihm Unzurechnungsfähigkeit – Urteil ist rechtskräftig,1
Bemannte Mission soll Astronauten tief ins Weltall bringen,7
Innenminister begründet Schritt mit Sondermaßnahmen der Nachbarstaaten,1
282,6
"""kärnten",5
'Langsam klärt sich das Profil von Yassin S,2
"Karl Simlinger, umstrittener Altbürgermeister von Gföhl, soll geehrt werden",5
Beschwerde gegen Verurteilung wegen Mordes,1
Berliner Startup entwickelt rechtsgültiges Verfahren,0
Keine Details bekannt,3
Rainhard Findling entwickelt benutzergerechte Sicherheitssysteme für Smartphones,7
Niki Lauda in einem McLaren MP 4/2 TAG Turbo,4
Youtube und Facebook rangieren dahinter – willhaben,0
"Ministerpräsident al-Abadi: ""Wir brauchen keine ausländischen Kampftruppen auf irakischem Boden""",2
Starkes Comeback des Steirers nach verordneter Pause,4
Superbenzin um 10 Cent teurer als Diesel,3
"24-Jährige wegen ""politisch motivierten Taten""polizeibekannt",1
"Hollywoodstar wird Gastprofessorin für neuen Studiengang ""Frauen, Frieden, Sicherheit""",1
"EU-Kommission veröffentlichte neues Abkommen ""Privacy Shield""",0
Umbau von alten NES zu PC – technisches Komponenten ersetzt,0
Dachverband Erneuerbare Energie stößt Diskussion an,3
Das Closing wird bis Dezember erwartet,3
"Länder für 15a-Vereinbarungen zum Thema Integration, Filmschaffende fordern Asylgipfel",1
Verträge beim Double-Gewinner nicht verlängert,4
Über die vergangenen Jahrzehnte verwendete die Spezialeinheit der U,3
Scharfe Kritik aus Griechenland an mazedonischen Einsatzkräften,1
"Klubpräsident: Haben alles getan, um Attentäter zu stellen",1
Noch heuer sollen die Stellen gestrichen worden,3
"Superintendent Hermann Miklas wirft Blauen in der Asyldebatte ""Verleumdung"" vor",5
"System aber noch in ""experimenteller Phase""",0
Bowie war auch als Testimonial für Werbekampagnen tätig,6
"Polizeisprecher: Mann dachte, Waffe sei nicht geladen",1
Schwierige Situation auch in Niederösterreich,5
182 Prozent mehr Langzeitarbeitslose im Juni,3
"""UberPop""-App in Frankreich verboten, trotzdem sind Wagen unterwegs",0
Verhandlungen um Freilassung weiterer Geiseln,2
Kritiker sehen Verwechslungsgefahr mit Tschetschenien,2
Medienberichte bestätigt – Kein offizielles Bekenntnis,2
Fraktionsvorsitzende entschieden sich mehrheitlich für Einsetzung eines Untersuchungsausschusses,3
'UN-Generalsekretär Ban forderte Gewaltverzicht,2
Mexikanische Sicherheitskritische fassen sechs Verdächtige,1
Transitgebühren an Sudan bald ähnlich hoch wie Preis pro Barrel,3
"Vorbild Schweiz mit ""offenen Stalltüren""",1
Warum die Tiere Laute ausstoßen und wer sie hören kann,7
"Preis als ""Knowledge City"" ging an die österreichische Bundeshauptstadt",7
Dominator der Tour de France wehrt sich gegen permanente Dopingandeutungen,4
3:2-Heimsieg für Minnesota gegen St,4
Geld am Sparbuch zu deponieren ist derzeit kein gutes Geschäft,3
Bouyues will selbstständig bleiben – Telekomfirmen kämpfen mit niedrigen Renditen,0
Venezuela schließt die heiße Grenze zu Kolumbien,2
Einkommensgrenzen sollen laut Grünen-Wohnbausprecher Chorherr gesenkt werden,5
Polens früherer Präsident soll für Kommunisten spioniert haben,2
Koalition zeigt sich im Parlament trotz Panama-Papers unerschütterlich,2
"Alexander von Zemlinskys ""König Kandaules"" an der Flämischen Oper Antwerpen",8
'Mittlerweile täglich Artillerieeinschläge im Konflikt um Bergkarabach,2
Washington dankt Moskau für Intervention,2
Michael Hubertus von Sprenger hat ein Faible für umstrittene Mandanten,2
"Malware-Hersteller nutzt Unternehmenszertifikat, um eigene Spionagesoftware zu installieren",0
Es ist laut Polizei von Brandstiftung auszugehen – Verdächtiger festgenommen,1
Rakete ermöglicht angeblich Atomangriff auf US-Festland,2
Der 44-jährige Brasilianer wurde von der vatikanischen Gendarmerie überwältigt,1
Landeshauptmann Pühringer und Innenministerin Mikl-Leitner einigen sich auf Zeitplan,1
Hofburgkandidatin Irmgard Griss erhielt bisher 291,5
Kanzler: Portugal würde 7,1
"Sozialminister: ""Kann keine Schlechterstellung für ASVG-Versicherte geben""",5
Gasthausbesitzer wurde auf seiner Terrasse leicht verletzt,1
Exotische Fleischwaren können Krankheitserreger enthalten,7
Menschenrechts-Hochkommissar wirft Konfliktparteien geringe Rücksicht auf Zivilisten vor,2
"Besitzerin: ""Wurde geradezu filetiert""",4
Zehn Jahre hinter Gittern – Unschuld kam 2001 ans Licht,1
Für Familien und Frauen sowie Umwelt- und Naturschutz zuständig,5
"Regierung stimmt russisch-amerikanischem Plan zu, die Opposition ist skeptisch",2
Swatch und der italienische Brillenhersteller Safilo wollen zusammenarbeiten,3
"Dietrich: ""Schöner Tag, weil ich Verantwortung abgeben darf""",5
Wiener bestreiten Hinspiel am 18,4
Europa droht die Invasion des Eschenprachtkäfers,1
"Schweizer Botschaft hängt Schild auf Zaun – Golfverband sieht ""Überreaktion""",2
"'Kritiker sprechen von ""Kommerzzirkus""",8
In dem mazedonischen Ort sind 658 Afghanen hängengeblieben,1
Eine unvollständige Auswahl der wichtigsten Bucherscheinungen zur Netzpolitik,0
Detaillierte Vorschläge zu Mindestsicherung und Arbeitsmarkt sollen im August folgen,5
Erste Hinweise auf kommende Generation von Googles Betriebssystem,0
Ehrung für die produktivste Alge im Arktischen Ozean,7
Österreichs U21-Fußballer eifern der Elite nach,4
'ORF Radio-Symphonieorchester Wien mit Dirigentin Mirga Grazinyte-Tyla,8
Update: 1TB-Modell für Europa ohne technischer Überarbeitung,0
29-jährige Wissenschafterin wechselte von der Antarktis in die Alpen,7
'Der U-Ausschuss ist in der Verstaatlichtenzeit gelandet,3
"FPÖ-Chef fordert Unterlassung und einstweilige Verfügung, Streitwert 35",0
'Die angestrebte Kapitalaufstockung soll größer ausfallen als kolportiert,3
Monatlich küren die Userinnen und User von derStandard,6
"""Es ist besser, dem Papst nichts zu sagen""",2
Rechtskonservative Schweizerische Volkspartei kann mit einer stärkeren Machtbeteiligung rechnen,2
Nach dem Sonntag geht die Kampagne für die Stichwahl weiter,5
Konzernchef Dennis Muilenburg: Projekt liegt im Zeitplan,2
US-Forscher begaben sich auf die Spur eines rätselhaften ausgestorbenen Raubtiers,7
Kontrollgremium hatte nur 30 von 3,2
Der Gründung der Klimt-Foundation folgt die Neubesetzung der Leopold-Museums-Direktoren,8
Lehr- und Forschungszentrum für Produkt- und  Produktionsprozessforschung geplant,7
"Kreis der Beteiligten am Projekt ""Instant Articles"" wird größer",0
Kein Wechsel auf Unity 8 aber Unterstützung für Snappy-Pakete,0
Bestehende Kooperationen bleiben aufrecht,5
Weltcup in Hochfilzen trotz Schneemangels,4
Die Premiere der Zentralmatura wirft folgenreiche Fragen auf,5
'Die Flüchtlingsfrage spaltet nicht nur arrivierte Politiker,1
"Bester Dokumentarfilm ist ""Dui Rroma"" von Iovanca Gaspar für Okto",6
Israel rief seine Bürger zum umgehenden Verlassen der Türkei auf,2
Der deutschen Kanzlerin wird Empathielosigkeit vorgeworfen,0
"Welche Rechte Bürger haben, welche Pflichten auf Unternehmen zukommen",0
Sperre laut Asfinag bis voraussichtlich 11,1
Turiner feiern mit 4:0 bei Chievo Verona 12,4
Glawischnig will sich 2016 auf Klimaschutz konzentrieren,5
